,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
286,286,049960,쎌바이오텍 *,"19,700/ -150","9,400,000/ 0","526,954",583,611,625,460,456, , , ,216,226,217,58,37, , , ,185,182,194,72,32, , , ,905,965,"1,120","1,083","1,053", , , ,64,63,64,47,53, , , ,842,902,"1,056","1,036","1,000", , , ,842,902,"1,056","1,036","1,000", , , ,47,47,47,47,47, , , ,22.36,19.46,18.59,6.56,2.99, , , ,24.20,20.88,19.80,6.91,3.13, , , ,"1,968","1,936","2,062",769,339, , , ,24.72,20.66,13.60,24.63,69.27, , , ,5.11,3.65,2.22,1.47,1.84, , , ,"9,400","9,400","9,400","9,400","9,400", , , 
287,287,053290,NE능률 *,"16,600/ +0","16,526,307/ 0",0,535,575,860,846,754, , , ,77,27,-22,29,25, , , ,53,7,-44,7,10, , , ,737,900,950,923,891, , , ,171,345,380,348,259, , , ,566,555,570,575,632, , , ,566,555,570,575,632, , , ,58,67,73,74,83, , , ,7.56,0.89,-4.72,0.77,1.07, , , ,10.09,1.30,-7.76,1.26,1.61, , , ,456,61,-302,49,59, , , ,14.12,69.15,N/A,66.16,48.28, , , ,1.20,0.90,0.63,0.74,0.66, , , ,"11,550","13,498","13,498","14,255","16,526", , , 
288,288,064520,바른전자 *,"1,005/ +0","73,686,477/ 0","14,000,000","2,416","1,685",930,395,230, , , ,24,-195,-229,-148,-53, , , ,17,-238,-288,-115,-175, , , ,"1,241",953,780,768,417, , , ,602,536,628,374,94, , , ,639,417,152,394,323, , , ,639,417,153,394,323, , , ,324,332,332,256,368, , , ,1.35,-21.67,-33.28,-14.91,-29.54, , , ,2.75,-45.04,-100.99,-41.43,-48.84, , , ,"21,436","-297,490","-359,916","-14,326",-270, , , ,0.17,N/A,N/A,N/A,N/A, , , ,0.00,0.01,0.01,1.31,2.29, , , ,78,80,80,"51,257","73,686", , , 
289,289,035600,KG이니시스 *,"20,500/ +200","27,904,434/ 0","1,285,946","4,781","7,585","9,246","7,476","8,102","9,634","10,148", ,489,547,604,822,980,"1,163","1,349", ,136,30,399,600,530,859,913, ,"7,360","9,262","9,323","12,780","14,005","15,575","16,713", ,"4,785","6,165","5,940","8,973","9,483","10,317","10,665", ,"2,574","3,097","3,383","3,807","4,522","5,258","6,048", ,"1,769","1,869","2,133","2,494","3,078","3,674","4,311", ,133,139,140,140,140,140,140, ,2.02,0.36,4.29,5.43,3.96,5.81,5.66, ,4.86,-0.21,17.61,21.61,15.23,20.38,18.31, ,304,-14,"1,263","1,792","1,521","2,466","2,620", ,39.75,N/A,12.19,9.49,13.25,8.31,7.83, ,1.78,2.74,1.98,1.77,1.72,1.48,1.27, ,"26,580","27,883","27,904","27,904","27,904", , , 
290,290,065170,넥스트BT *,"1,620/ -20","88,239,565/ 0",0,740,837,877,589,657, , , ,18,28,21,-28,-20, , , ,-50,-27,12,-175,-166, , , ,734,682,"1,039",891,"1,343", , , ,444,405,323,382,614, , , ,290,278,716,509,729, , , ,241,202,599,455,661, , , ,199,199,308,310,435, , , ,-7.30,-3.74,1.39,-18.09,-14.85, , , ,-19.56,-13.82,3.25,-22.43,-32.18, , , ,-130,-77,22,-191,-236, , , ,N/A,N/A,68.72,N/A,N/A, , , ,3.10,3.19,1.59,1.93,2.20, , , ,"39,742","39,742","61,587","61,906","86,996", , , 
291,291,034230,파라다이스 *,"16,500/ +0","90,942,672/ 0",0,"6,949","6,680","7,876","9,794","4,539","4,574","8,499","10,015",658,-300,24,519,-862,-510,825,"1,267",576,-399,-441,67,"-1,669","-1,075",222,626,"23,080","24,353","31,508","34,704","33,135","33,570","34,145","34,537","9,984","11,420","15,247","18,662","18,800","20,166","20,505","20,340","13,097","12,933","16,261","16,042","14,336","13,404","13,640","14,197","10,441","9,942","12,722","12,663","11,444","10,686","10,898","11,341",470,470,470,470,470,467,467,467,2.68,-1.68,-1.58,0.20,-4.92,-3.22,0.66,1.82,5.33,-1.86,-1.86,1.19,-9.80,-7.76,1.52,4.41,606,-208,-231,166,"-1,299",-944,181,540,20.04,N/A,N/A,118.91,N/A,N/A,91.34,30.57,1.03,1.99,1.32,1.39,1.19,1.37,1.35,1.30,"90,943","90,943","90,943","90,943","90,943", , , 
292,292,041590,젬백스지오 *,898/ -6,"86,465,895/ 0",0,476,358,254,182,458, , , ,-89,-10,-3,-40,6, , , ,-237,-112,-132,-757,-5, , , ,"1,210","1,514","1,648","1,474","1,326", , , ,731,729,577,723,504, , , ,479,785,"1,071",751,822, , , ,475,785,"1,071",751,820, , , ,151,206,222,328,387, , , ,-19.67,-8.19,-8.36,-48.52,-0.36, , , ,-43.84,-17.42,-14.25,-83.15,-0.42, , , ,-805,-297,-297,"-1,176",-4, , , ,N/A,N/A,N/A,N/A,N/A, , , ,3.03,2.48,0.94,1.24,0.68, , , ,"30,237","41,163","44,475","65,627","77,426", , , 
293,293,042600,새로닉스 *,"13,400/ +1,150","12,423,574/ 0",0,"1,179","1,262","1,421","1,638","1,630", , , ,45,2,44,1,20, , , ,117,13,76,-19,-16, , , ,"1,120","1,166","1,313","1,346","1,388", , , ,351,451,517,529,612, , , ,769,716,797,817,776, , , ,699,705,783,801,760, , , ,62,62,62,62,62, , , ,11.06,1.12,6.12,-1.42,-1.18, , , ,17.01,4.19,9.90,-2.43,-2.20, , , ,882,237,592,-155,-138, , , ,5.10,32.07,6.92,N/A,N/A, , , ,0.79,1.33,0.65,0.54,2.15, , , ,"12,424","12,424","12,424","12,424","12,424", , , 
294,294,065500,오리엔트정공 *,896/ +6,"117,214,562/ 0","24,517",710,971,982,875,822, , , ,-2,14,-54,-37,-88, , , ,-62,-24,-125,-51,-182, , , ,"1,002",909,"1,059","1,103","1,101", , , ,597,528,496,600,709, , , ,405,381,563,503,392, , , ,312,346,543,476,312, , , ,261,296,586,586,586, , , ,-8.20,-2.53,-12.71,-4.73,-16.50, , , ,-19.28,-3.88,-23.52,-9.22,-45.98, , , ,-99,-20,-123,-40,-155, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.62,1.06,0.98,0.95,3.05, , , ,"57,998","65,755","117,215","117,215","117,215", , , 
295,295,060900,대한그린파워 *,"1,955/ -65","158,559,737/ 0","7,903,921",332,321,296,157,50, , , ,4,-62,-67,-79,-77, , , ,-24,-79,-133,-99,-209, , , ,243,297,381,472,759, , , ,127,157,224,238,400, , , ,116,140,158,233,358, , , ,116,140,143,220,323, , , ,75,82,92,117,153, , , ,-11.22,-29.10,-39.27,-23.14,-33.94, , , ,-19.07,-61.44,-88.48,-55.07,-76.61, , , ,-32,-98,-139,-106,-148, , , ,N/A,N/A,N/A,N/A,N/A, , , ,12.31,8.73,6.20,5.53,4.94, , , ,"33,499","40,721","51,110","113,287","153,287", , , 
296,296,066620,국보디자인 *,"21,950/ -200","7,500,000/ 0","730,797","2,014","2,707","2,543","2,690","2,881", , , ,105,232,165,116,257, , , ,107,133,139,159,184, , , ,"1,585","1,644","1,750","2,225","2,692", , , ,715,651,664,992,"1,032", , , ,869,993,"1,086","1,234","1,660", , , ,869,993,"1,086","1,234","1,660", , , ,38,38,38,38,38, , , ,7.17,8.26,8.17,8.02,7.48, , , ,12.62,14.33,13.35,13.75,12.71, , , ,"1,432","1,779","1,850","2,126","2,452", , , ,12.01,10.29,7.24,8.02,7.18, , , ,1.42,1.33,0.88,0.98,0.75, , , ,"7,500","7,500","7,500","7,500","7,500", , , 
297,297,052770,아이톡시 *,"3,180/ +0","11,062,507/ 0","892,857",374,211,145,38,87, , , ,-9,-101,-61,-21,-1, , , ,-38,-211,-286,-29,-13, , , ,241,153,42,86,113, , , ,153,151,138,34,54, , , ,89,2,-97,51,59, , , ,89,2,-97,51,59, , , ,113,127,157,36,54, , , ,-13.78,-107.05,-293.68,-45.50,-13.36, , , ,-39.27,-463.17,완전잠식,완전잠식,-24.03, , , ,"-3,411","-17,771","-19,288",-951,-181, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.78,18.59,N/A,4.52,5.84, , , ,"1,122","1,270","1,566","7,291","10,863", , , 
298,298,065420,에스아이리소스 *,639/ +0,"68,076,186/ 0","12,565",252,334,282,128,134, , , ,-39,7,-1,5,4, , , ,-5,-7,-19,-110,12, , , ,322,297,288,130,154, , , ,177,137,105,15,19, , , ,145,159,184,115,135, , , ,188,193,207,115,135, , , ,50,53,53,65,66, , , ,-1.59,-2.18,-6.60,-52.61,8.28, , , ,-4.98,-6.91,-14.67,-68.50,9.42, , , ,-20,-25,-55,-173,18, , , ,N/A,N/A,N/A,N/A,35.19, , , ,5.38,2.31,1.41,3.52,3.10, , , ,"50,042","52,831","52,831","64,604","66,340", , , 
299,299,064800,젬백스링크 *,"1,815/ -65","83,095,755/ 0",0,331,140,529,951,934, , , ,-17,-9,-3,59,37, , , ,-1,56,-122,34,97, , , ,736,"3,824","1,890","1,877","2,008", , , ,336,"2,943",778,551,518, , , ,400,881,"1,112","1,326","1,490", , , ,387,298,"1,112","1,326","1,490", , , ,37,55,62,72,79, , , ,-0.22,2.44,-4.26,1.79,5.00, , , ,0.68,-1.45,-33.13,2.76,6.89, , , ,6,-10,-379,47,127, , , ,691.14,N/A,N/A,32.56,11.13, , , ,3.58,5.57,0.99,0.83,0.74, , , ,"37,244","54,600","61,629","72,112","78,565", , , 
300,300,039980,리노스 *,"1,440/ -40","43,576,286/ 0","57,017","1,003",897,716,813,858,874, , ,41,35,16,-3,-62,9, , ,28,50,22,-4,-57,20, , ,"1,051",965,943,"1,119",869,880, , ,360,235,192,370,174,166, , ,690,730,750,750,695,715, , ,687,725,750,750,695,715, , ,180,180,189,198,208,218, , ,2.77,4.94,2.28,-0.43,-5.78,2.29, , ,4.24,6.89,3.20,-0.59,-7.96,2.84, , ,66,112,54,-10,-132,46, , ,47.37,17.64,34.07,N/A,N/A,31.37, , ,1.92,1.15,1.04,0.74,0.71,0.85, , ,"43,576","43,576","43,576","43,576","43,576", , , 
301,301,048410,현대바이오 *,"31,800/ -50","36,555,277/ 0","2,256",361,320,312,301,125, , , ,-70,15,21,26,-45, , , ,-81,12,26,8,-86, , , ,534,495,540,632,923, , , ,352,186,135,162,411, , , ,182,309,405,470,512, , , ,182,309,405,470,512, , , ,151,163,169,173,180, , , ,-16.67,2.37,5.06,1.31,-11.07, , , ,-37.69,4.96,7.34,1.75,-17.53, , , ,-266,37,78,22,-240, , , ,N/A,140.92,69.81,632.12,N/A, , , ,8.81,5.56,4.51,10.36,20.47, , , ,"30,298","32,574","33,719","34,646","35,916", , , 
302,302,058610,에스피지 *,"11,600/ -250","22,177,360/ 0","90,370","1,523","2,958","3,054","3,152","3,548","3,821", , ,61,64,121,103,181,228, , ,155,-41,80,68,141,187, , ,"2,461","2,467","2,752","2,757","2,884","3,100", , ,"1,452","1,500","1,499","1,445","1,436","1,470", , ,"1,009",967,"1,254","1,312","1,448","1,630", , ,"1,027",984,"1,258","1,323","1,448","1,621", , ,104,104,104,104,104,111, , ,7.70,-1.67,3.08,2.47,4.99,6.26, , ,17.48,-3.22,6.93,5.76,9.71,12.25, , ,939,-155,372,356,644,848, , ,5.97,N/A,17.46,19.89,12.90,13.68, , ,1.01,1.34,1.04,1.08,1.16,1.54, , ,"20,877","20,877","20,877","20,877","20,877", , , 
303,303,045340,토탈소프트 *,"13,300/ -150","8,558,040/ 0",0,94,97,116,118,121, , , ,8,4,20,24,26, , , ,10,3,28,26,22, , , ,159,162,204,214,241, , , ,100,100,115,101,107, , , ,59,62,89,112,134, , , ,59,62,89,112,134, , , ,43,43,43,43,43, , , ,7.19,2.04,15.33,12.35,9.78, , , ,19.18,5.38,37.13,25.64,18.03, , , ,121,38,327,301,260, , , ,31.82,87.61,7.80,10.54,29.12, , , ,5.57,4.61,2.46,2.42,4.82, , , ,"8,558","8,558","8,558","8,558","8,558", , , 
304,304,065710,서호전기 *,"23,550/ +900","5,150,000/ 0",0,594,447,312,649,657, , , ,79,130,65,122,113, , , ,88,62,54,153,68, , , ,786,767,791,931,902, , , ,211,166,166,182,167, , , ,575,601,625,750,735, , , ,574,599,623,748,735, , , ,26,26,26,26,26, , , ,12.26,7.97,6.96,17.79,7.38, , , ,16.35,10.47,8.88,22.33,9.15, , , ,"1,715","1,192","1,054","2,973","1,317", , , ,6.73,11.95,11.15,7.87,16.48, , , ,1.03,1.22,0.97,1.61,1.52, , , ,"5,150","5,150","5,150","5,150","5,150", , , 
305,305,065690,파커스 *,"3,685/ +10","14,049,331/ 0","26,500",639,645,"1,002","1,008",783, , , ,42,-8,22,-41,-22, , , ,25,-26,45,-38,-88, , , ,"1,008","1,189","1,201","1,179","1,075", , , ,130,295,265,352,339, , , ,878,893,936,827,736, , , ,878,888,932,826,738, , , ,68,69,70,70,70, , , ,2.61,-2.35,3.79,-3.18,-7.77, , , ,2.98,-2.97,4.99,-4.06,-10.56, , , ,194,-189,325,-255,-592, , , ,19.98,N/A,9.83,N/A,N/A, , , ,0.57,0.49,0.46,0.46,0.51, , , ,"13,648","13,865","13,964","13,964","13,964", , , 
306,306,066110,한프 *,"1,130/ +0","76,844,272/ 0",0,184,142,98,52,30, , , ,-37,-61,-157,-100,-55, , , ,-35,-130,-295,-194,-94, , , ,858,895,672,860,486, , , ,411,434,359,621,338, , , ,447,461,314,239,149, , , ,447,461,314,239,149, , , ,134,162,227,264,264, , , ,-5.22,-14.78,-37.62,-25.29,-14.03, , , ,-9.49,-28.52,-76.10,-70.15,-48.77, , , ,-422,"-1,044","-1,934",-959,-467, , , ,N/A,N/A,N/A,N/A,N/A, , , ,2.21,1.27,1.50,1.37,1.41, , , ,"10,238","12,414","17,396","20,212","20,212", , , 
307,307,043710,서울리거 *,"1,035/ +5","38,745,560/ 0",537,185,143,175,731,437, , , ,-3,-8,-2,-88,-301, , , ,-25,-14,-39,-85,-342, , , ,433,382,628,"1,191",994, , , ,37,14,150,533,649, , , ,395,368,478,658,346, , , ,395,366,478,507,284, , , ,106,106,126,148,182, , , ,-8.15,-3.45,-7.66,-9.34,-31.26, , , ,-9.21,-3.69,-9.07,-15.37,-63.28, , , ,-124,-67,-165,-273,-727, , , ,N/A,N/A,N/A,N/A,N/A, , , ,3.22,2.38,1.40,0.84,1.30, , , ,"21,115","21,115","25,115","29,515","36,458", , , 
308,308,060560,홈센타홀딩스 *,"1,250/ +65","127,669,525/ 0",0,957,"2,344","2,390","2,656","2,559", , , ,1,15,-49,26,66, , , ,158,-575,-355,-2,65, , , ,"3,873","3,581","3,239","3,290","3,588", , , ,"1,678","1,925","1,859","1,867","2,033", , , ,"2,195","1,656","1,379","1,423","1,555", , , ,"1,601","1,050",808,795,866, , , ,204,419,424,426,426, , , ,5.94,-15.44,-10.40,-0.07,1.88, , , ,11.98,-45.91,-38.92,-2.44,4.04, , , ,259,-684,-391,-21,36, , , ,7.80,N/A,N/A,N/A,27.73, , , ,1.02,1.28,1.28,1.35,1.04, , , ,"88,022","91,371","92,520","92,807","92,807", , , 
309,309,036010,아비코전자 *,"9,550/ -750","13,292,934/ 0",0,806,841,998,"1,233","1,241","1,469","1,606","1,747",108,91,66,-23,-19,69,114,149,100,77,262,-51,-27,62,99,121,941,930,"1,255","1,211","1,220","1,342","1,458","1,597",106,48,154,186,221,297,323,350,834,882,"1,100","1,024",999,"1,045","1,135","1,247",834,882,"1,100","1,024",999,"1,045","1,135","1,247",69,69,69,69,69,69,69,69,10.89,8.19,23.95,-4.10,-2.20,4.84,7.07,7.92,12.66,8.93,26.39,-4.76,-2.64,6.07,9.08,10.16,764,577,"1,967",-381,-201,466,745,910,9.62,14.66,2.85,N/A,N/A,20.48,12.82,10.49,1.17,1.27,0.68,0.68,1.14,1.21,1.12,1.02,"13,293","13,293","13,293","13,293","13,293", , , 
310,310,060280,큐렉소 *,"9,380/ -60","33,437,417/ 0",0,301,335,339,344,393, , , ,-404,6,-38,-43,5, , , ,-14,-169,-294,-259,4, , , ,782,756,733,471,489, , , ,52,49,33,31,41, , , ,731,707,700,440,448, , , ,731,707,700,440,448, , , ,135,145,167,167,167, , , ,-2.01,-21.96,-39.52,-43.03,0.87, , , ,-2.58,-23.49,-41.81,-45.47,0.94, , , ,-49,-592,-897,-777,12, , , ,N/A,N/A,N/A,N/A,502.69, , , ,1.89,4.03,3.07,3.60,4.68, , , ,"27,900","29,936","33,357","33,357","33,403", , , 
311,311,060230,이그잭스 *,"2,505/ -45","86,644,077/ 0",0,462,436,334,369,299, , , ,2,-19,12,25,4, , , ,-86,-93,-22,-10,-13, , , ,542,625,701,876,884, , , ,335,399,377,326,289, , , ,207,226,324,550,595, , , ,207,226,324,550,585, , , ,156,207,254,358,386, , , ,-15.50,-16.02,-3.38,-1.27,-1.45, , , ,-44.47,-43.21,-8.15,-2.29,-2.25, , , ,-398,-269,-44,-14,-17, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.35,2.21,2.52,1.70,1.91, , , ,"31,193","41,323","50,723","71,597","77,165", , , 
312,312,046940,우원개발 *,"7,000/ -130","18,074,350/ 0",0,"2,071","1,836","2,186","2,902","3,163", , , ,40,63,14,226,326, , , ,67,-4,-14,141,168, , , ,"1,172","1,892","1,869","2,019","1,791", , , ,580,"1,303","1,250","1,188",781, , , ,592,589,619,832,"1,010", , , ,592,589,619,832,"1,010", , , ,73,73,82,89,90, , , ,5.58,-0.25,-0.77,7.27,8.84, , , ,11.93,-0.65,-2.39,19.50,18.28, , , ,456,-26,-88,793,931, , , ,9.80,N/A,N/A,8.75,6.75, , , ,1.11,0.93,1.07,1.49,1.13, , , ,"14,651","14,651","16,399","17,828","18,074", , , 
313,313,057680,티사이언티픽 *,"3,580/ -10","47,004,217/ 0",0,298,55,52,77,95, , , ,-70,-33,-14,20,7, , , ,-108,-47,23,53,7, , , ,231,453,704,780,"1,087", , , ,153,359,388,237,250, , , ,77,94,316,543,837, , , ,77,94,316,543,837, , , ,90,104,168,202,234, , , ,-44.90,-13.81,4.04,7.13,0.70, , , ,-115.33,-55.15,11.41,12.32,0.95, , , ,-563,-207,92,150,14, , , ,N/A,N/A,18.86,9.36,259.48, , , ,6.00,15.11,1.81,1.04,2.01, , , ,"20,019","23,026","33,699","40,495","46,826", , , 
314,314,060150,인선이엔티 *,"12,650/ +0","46,563,612/ 0","22,500","1,355","1,603","1,760","1,839","2,086","2,326","2,537","2,766",181,219,239,296,489,501,567,661,5,32,155,166,355,392,465,547,"3,010","2,983","3,156","3,472","4,863","5,439","5,877","6,309","1,554","1,286","1,287","1,408","1,737","1,569","1,542","1,433","1,457","1,697","1,869","2,063","3,126","3,870","4,335","4,877","1,449","1,643","1,824","2,058","3,121","3,861","4,327","4,875",171,179,183,192,233,252,252,252,0.16,1.05,5.04,5.02,8.52,7.61,8.22,8.98,0.31,1.91,8.83,8.58,13.72,11.17,11.38,11.92,13,82,418,434,883,838,"1,001","1,178",500.26,86.89,15.12,19.18,12.68,15.10,12.64,10.74,1.54,1.56,1.27,1.55,1.67,1.53,1.36,1.21,"34,184","35,780","36,599","38,391","46,564", , , 
315,315,065530,와이어블 *,"4,170/ -55","52,860,000/ 0",0,939,831,659,863,890, , , ,100,56,21,35,44, , , ,69,41,10,21,30, , , ,"1,538","1,356","1,308","1,497","1,453", , , ,742,593,610,798,744, , , ,796,762,698,699,709, , , ,796,762,698,699,709, , , ,264,264,264,264,264, , , ,3.87,2.85,0.75,1.48,2.04, , , ,8.68,5.29,1.38,2.96,4.28, , , ,130,78,19,39,57, , , ,11.95,19.25,132.60,83.73,78.81, , , ,0.99,0.94,1.61,2.09,2.83, , , ,"52,860","52,860","52,860","52,860","52,860", , , 
316,316,063440,SM Life Design *,"3,240/ +40","45,129,154/ 0",0,114,292,200,370,292, , , ,-24,17,-9,4,-5, , , ,-36,8,-20,-30,-30, , , ,436,459,564,604,572, , , ,33,42,61,115,110, , , ,403,417,503,488,462, , , ,403,415,501,488,462, , , ,195,195,225,229,229, , , ,-10.69,1.68,-3.94,-5.18,-5.19, , , ,-13.31,1.88,-4.27,-6.08,-6.42, , , ,-119,20,-47,-67,-68, , , ,N/A,59.59,N/A,N/A,N/A, , , ,1.47,1.08,1.31,1.87,2.02, , , ,"38,308","38,308","44,190","45,029","45,129", , , 
317,317,051160,지어소프트 *,"27,150/ -300","14,574,555/ 0","60,000",641,"1,005","1,316","1,596","2,589","4,490","7,560","11,250",-16,9,12,-1,100,90,130,250,-73,-14,10,-15,97,80,110,270,286,269,284,431,"1,070","1,880","3,130","5,460",215,194,191,336,842,"1,580","2,730","4,800",71,75,93,95,228,300,400,660,64,67,82,83,193,250,340,560,64,68,71,73,73,70,70,70,-26.44,-5.03,3.52,-4.14,12.95,5.42,4.39,6.29,-66.46,-18.82,12.42,-19.38,55.83,27.11,30.51,48.89,-436,-91,66,-110,529,412,618,"1,509",N/A,N/A,49.14,N/A,26.67,65.95,43.97,17.99,4.02,4.64,5.57,7.35,10.66,15.83,11.64,7.07,"12,820","13,611","14,122","14,575","14,575", , , 
318,318,065060,지엔코 *,"1,010/ -10","98,008,044/ 0",0,"1,218","1,432","1,464","1,559","1,282", , , ,11,100,-253,-76,-73, , , ,-59,-136,-460,-216,-170, , , ,"2,367","2,896","2,789","2,482","2,431", , , ,580,848,"1,101","1,007",979, , , ,"1,787","2,047","1,688","1,475","1,452", , , ,"1,368","1,500","1,154",913,692, , , ,398,490,490,490,490, , , ,-2.58,-5.16,-16.18,-8.20,-6.92, , , ,-5.00,-11.31,-28.91,-22.72,-23.20, , , ,-81,-184,-391,-240,-190, , , ,N/A,N/A,N/A,N/A,N/A, , , ,4.41,1.54,1.39,1.27,1.45, , , ,"79,575","98,008","98,008","98,008","98,008", , , 
319,319,049180,셀루메드 *,"10,100/ +100","39,606,973/ 0","9,008",98,199,99,179,915, , , ,-152,-2,-109,-80,24, , , ,-372,-72,-98,-373,18, , , ,604,650,496,650,708, , , ,252,305,266,493,306, , , ,352,345,230,157,402, , , ,372,373,264,52,281, , , ,908,94,102,122,173, , , ,-52.28,-11.43,-17.19,-65.11,2.62, , , ,-91.67,-17.16,-29.11,-236.04,0.51, , , ,"-2,022",-339,-454,"-1,710",3, , , ,N/A,N/A,N/A,N/A,"2,495.69", , , ,10.52,6.18,8.79,35.02,9.17, , , ,"18,155","18,833","20,428","24,335","34,521", , , 
320,320,060720,KH바텍 *,"21,000/ -900","23,673,903/ 0",0,"3,782","3,511","1,659","2,036","1,850","2,958","4,230","4,917",-153,-315,-68,70,35,252,391,557,-185,-377,-391,-116,-138,230,335,487,"4,146","3,201","2,986","2,834","2,949","3,512","4,176","4,850","1,637","1,115","1,242",989,"1,197","1,529","1,863","2,048","2,508","2,086","1,744","1,845","1,752","1,984","2,313","2,801","2,514","2,093","1,753","1,855","1,763","1,993","2,323","2,805",100,100,102,116,118,119,119,119,-4.25,-10.26,-12.64,-3.98,-4.77,7.13,8.72,10.80,-6.73,-16.29,-20.27,-6.36,-7.58,12.21,15.41,18.96,-899,"-1,877","-1,915",-494,-579,969,"1,405","2,054",N/A,N/A,N/A,N/A,N/A,21.68,14.95,10.23,1.03,1.26,0.88,2.66,2.53,2.33,2.02,1.69,"20,000","20,000","20,350","23,191","23,674", , , 
321,321,061040,알에프텍 *,"7,090/ -40","32,089,259/ 0","148,641","3,220","2,871","2,403","2,845","2,579","3,421","3,599","3,890",90,104,58,131,98,166,262,334,98,37,66,-26,-309,204,195,329,"1,751","1,860","1,770","2,502","2,470", , , ,590,676,556,"1,215",822, , , ,"1,161","1,184","1,215","1,286","1,649", , , ,"1,161","1,184","1,215","1,286","1,629", , , ,95,95,95,108,144, , , ,5.54,2.07,3.64,-1.21,-12.43,8.26, , ,8.87,3.19,5.51,-2.06,-21.17, , , ,519,196,347,-119,"-1,068", , , ,9.71,24.74,19.00,N/A,N/A, , , ,0.83,0.78,1.01,1.31,1.78, , , ,"19,050","19,050","19,050","21,621","28,900", , , 
322,322,050760,에스폴리텍 *,"4,955/ -35","16,334,678/ 0","223,823","1,177","1,223","1,369","1,350","1,352", , , ,28,11,38,149,142, , , ,39,-31,15,107,77, , , ,"1,057","1,080","1,034","1,095","1,237", , , ,567,629,570,531,614, , , ,490,452,463,563,624, , , ,486,448,460,560,620, , , ,82,82,82,82,82, , , ,3.85,-2.86,1.42,10.09,6.64, , , ,8.36,-6.54,3.33,21.06,13.09, , , ,241,-187,93,658,473, , , ,12.05,N/A,19.91,8.35,12.16, , , ,0.94,0.67,0.63,1.55,1.44, , , ,"16,335","16,335","16,335","16,335","16,335", , , 
323,323,054210,이랜텍 *,"7,670/ +0","25,291,210/ 0","509,007","6,022","5,857","4,518","7,290","6,257","6,535", , ,192,55,13,363,150,242, , ,136,-15,-109,121,-160,66, , ,"4,367","4,250","4,189","4,205","3,953","4,067", , ,"2,735","2,716","2,779","2,559","2,492","2,598", , ,"1,632","1,534","1,410","1,645","1,461","1,469", , ,"1,632","1,534","1,410","1,645","1,461","1,469", , ,102,102,102,110,120,126, , ,3.17,-0.34,-2.58,2.88,-3.92,1.65, , ,9.30,-0.92,-7.39,7.92,-10.30,4.51, , ,729,-71,-531,560,-666,261, , ,8.03,N/A,N/A,9.89,N/A,29.39, , ,0.73,0.60,0.50,0.74,1.46,1.31, , ,"20,478","20,478","20,478","21,985","24,038", , , 
324,324,050120,ES큐브 *,"6,250/ +210","13,564,086/ 0","2,486",343,357,338,437,807, , , ,22,22,-12,-26,103, , , ,215,17,-61,-138,-253, , , ,"1,052","1,059","1,124","4,640","7,149", , , ,335,331,417,"3,899","6,454", , , ,717,728,707,740,695, , , ,717,728,683,554,694, , , ,208,416,416,428,691, , , ,26.79,1.65,-5.61,-4.78,-4.29, , , ,38.07,2.41,-5.54,-21.76,-39.39, , , ,"2,733",209,-470,"-1,589","-1,813", , , ,3.12,49.33,N/A,N/A,N/A, , , ,0.99,1.18,0.79,1.23,1.08, , , ,"8,324","8,324","8,324","8,309","13,564", , , 
325,325,054410,케이피티유 *,"8,250/ -180","5,060,000/ 0",0,213,264,251,243,259, , , ,7,21,16,6,8, , , ,37,42,23,-8,-31, , , ,595,682,656,622,598, , , ,311,362,334,293,307, , , ,284,320,322,329,290, , , ,284,318,322,329,290, , , ,25,25,25,25,25, , , ,6.35,6.63,3.38,-1.20,-5.13, , , ,13.69,13.64,6.92,-2.35,-10.10, , , ,731,812,438,-151,-618, , , ,12.58,7.66,10.46,N/A,N/A, , , ,1.64,0.99,0.72,0.71,1.04, , , ,"5,060","5,060","5,060","5,060","5,060", , , 
