,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
195,195,079810,디이엔티 *,"6,490/ -510","13,036,859/ 2,279,627","175,435",455,"1,768",750,297,230, , , ,-60,23,-119,-65,-62, , , ,-60,31,-113,-72,-98, , , ,606,745,600,460,520, , , ,397,462,424,279,264, , , ,209,282,177,181,256, , , ,209,282,177,181,256, , , ,42,45,45,62,77, , , ,-11.71,4.56,-16.85,-13.49,-20.03, , , ,-25.51,12.53,-49.34,-39.95,-44.87, , , ,-718,343,"-1,262",-580,-706, , , ,N/A,12.46,N/A,N/A,N/A, , , ,3.62,1.32,0.97,2.22,5.45, , , ,"8,300","8,980","8,980","12,336","13,037", , , 
196,196,080000,에스엔유 *,"4,590/ -90","34,322,870/ 0","10,000",579,"1,162",826,643,"1,019", , , ,-159,59,110,89,87, , , ,-181,57,98,77,50, , , ,"1,341","1,497","1,365","1,520","1,505", , , ,445,545,287,366,300, , , ,896,952,"1,077","1,154","1,204", , , ,896,952,"1,077","1,154","1,204", , , ,156,156,172,172,172, , , ,-13.91,4.05,6.87,5.35,3.29, , , ,-22.77,6.22,9.68,6.92,4.21, , , ,-728,184,286,225,145, , , ,N/A,21.10,10.15,12.09,27.14, , , ,1.77,1.25,0.91,0.80,1.10, , , ,"31,250","31,250","34,323","34,323","34,323", , , 
197,197,052220,iMBC *,"3,755/ -45","23,000,000/ 0",0,672,574,581,516,437, , , ,19,1,9,17,11, , , ,18,-2,-16,23,13, , , ,708,654,624,666,695, , , ,174,130,112,132,142, , , ,535,524,513,534,553, , , ,524,514,502,522,538, , , ,115,115,115,115,115, , , ,2.55,-0.26,-2.51,3.52,1.91, , , ,4.59,-0.21,-3.32,4.17,2.06, , , ,103,-5,-73,93,47, , , ,37.04,N/A,N/A,26.06,94.08, , , ,1.68,1.47,1.03,1.07,1.91, , , ,"23,000","23,000","23,000","23,000","23,000", , , 
198,198,079650,서산 *,"2,950/ -50","20,000,000/ 0",0,"1,126","1,004",834,524,396, , , ,220,73,-25,-49,-84, , , ,169,61,-16,-28,-126, , , ,"1,230","1,266","1,243","1,192","1,099", , , ,114,97,84,79,126, , , ,"1,116","1,169","1,159","1,113",973, , , ,700,734,734,705,627, , , ,20,20,20,20,20, , , ,14.46,4.89,-1.25,-2.33,-11.03, , , ,13.32,5.43,-1.05,-1.67,-9.69, , , ,439,195,-39,-60,-323, , , ,11.00,20.52,N/A,N/A,N/A, , , ,1.38,1.09,0.95,1.01,0.75, , , ,"20,000","20,000","20,000","20,000","20,000", , , 
199,199,052900,KMH하이텍 *,"2,140/ +5","46,885,499/ 0","60,000",469,515,610,590,747, , , ,18,6,42,52,73, , , ,19,-4,46,22,16, , , ,634,657,770,754,"1,003", , , ,149,138,114,118,240, , , ,485,520,656,637,764, , , ,485,519,656,637,763, , , ,219,234,234,234,234, , , ,3.41,-0.67,6.49,2.91,1.81, , , ,4.46,-0.87,7.88,3.45,2.24, , , ,44,-9,99,48,33, , , ,35.17,N/A,9.14,27.02,48.59, , , ,1.30,0.97,0.61,0.89,0.95, , , ,"43,755","46,885","46,885","46,885","46,885", , , 
200,200,066910,손오공 *,"2,865/ -15","26,896,161/ 0","100,000","1,293","1,041",992,734,853, , , ,37,-119,9,-21,-14, , , ,18,-123,11,-19,-20, , , ,814,601,464,557,533, , , ,500,410,262,313,308, , , ,314,191,202,244,225, , , ,314,191,202,244,225, , , ,109,109,109,134,134, , , ,2.34,-17.38,2.08,-3.75,-3.63, , , ,5.79,-48.70,5.65,-8.59,-8.28, , , ,77,-539,49,-80,-72, , , ,84.60,N/A,43.76,N/A,N/A, , , ,4.72,4.10,2.37,1.69,2.08, , , ,"22,812","22,812","22,812","26,896","26,896", , , 
201,201,049950,미래컴퍼니 *,"32,300/ -100","8,362,306/ 0","18,234",804,"1,815","2,134",974,589, , , ,57,372,263,37,-180, , , ,73,282,198,120,-145, , , ,996,"1,646","1,419","1,338","1,222", , , ,282,658,385,209,255, , , ,713,988,"1,034","1,129",968, , , ,713,988,"1,034","1,129",968, , , ,38,38,39,41,42, , , ,7.75,21.32,12.89,8.68,-11.31, , , ,10.77,33.11,19.53,11.06,-13.81, , , ,875,"3,368","2,362","1,430","-1,731", , , ,20.36,25.04,20.44,24.82,N/A, , , ,1.89,6.64,3.64,2.46,3.18, , , ,"8,362","8,362","8,362","8,362","8,362", , , 
202,202,052460,아이크래프트 *,"6,030/ -40","14,607,936/ 0","313,374",799,925,731,738,963, , , ,45,21,2,0,2, , , ,22,22,-8,-3,11, , , ,548,618,483,534,712, , , ,188,270,152,211,399, , , ,360,348,332,323,313, , , ,360,347,331,323,313, , , ,40,40,73,73,73, , , ,4.00,3.76,-1.53,-0.51,1.81, , , ,6.15,6.20,-2.29,-0.69,3.61, , , ,149,150,-53,-15,79, , , ,24.56,22.70,N/A,N/A,53.08, , , ,1.41,1.26,1.05,1.12,1.56, , , ,"14,608","14,608","14,608","14,608","14,608", , , 
203,203,072870,메가스터디 *,"13,700/ -100","11,920,959/ 0","1,189,349","1,502","1,321","1,346","1,402","1,330", , , ,-27,-133,63,23,109, , , ,-17,-35,238,114,224, , , ,"3,601","3,376","3,663","3,796","4,028", , , ,785,661,750,819,877, , , ,"2,816","2,715","2,913","2,976","3,151", , , ,"2,426","2,392","2,587","2,666","2,830", , , ,20,20,60,60,60, , , ,-0.47,-1.01,6.76,3.06,5.73, , , ,-0.47,-0.68,9.12,4.83,7.71, , , ,-98,-138,"1,905","1,064","1,777", , , ,N/A,N/A,5.18,11.14,6.50, , , ,0.53,0.50,0.43,0.51,0.47, , , ,"11,921","11,921","11,921","11,921","11,921", , , 
204,204,073010,케이에스피 *,"2,140/ -15","36,192,257/ 0","1,000",262,178,168,294,394, , , ,-93,-38,-26,18,21, , , ,-602,-37,-104,16,12, , , ,575,463,406,442,468, , , ,478,380,195,215,229, , , ,97,82,211,228,240, , , ,97,82,211,228,240, , , ,47,38,181,181,181, , , ,-71.32,-7.22,-23.92,3.87,2.73, , , ,-157.20,-41.73,-70.71,7.47,5.33, , , ,"-43,298","-2,386","-1,963",45,34, , , ,N/A,N/A,N/A,38.70,44.48, , , ,0.51,0.67,7.15,2.72,2.26, , , ,"1,390","1,597","36,192","36,192","36,192", , , 
205,205,046440,KG모빌리언스 *,"10,850/ +200","38,825,568/ 0","6,243","1,367","1,706","2,029","1,922","2,690","3,345","3,695", ,230,278,221,348,457,551,633, ,108,127,121,176,225,380,430, ,"3,783","4,643","4,762","4,507","4,702","5,292","5,757", ,"2,317","2,457","2,501","2,132","1,948","2,239","2,356", ,"1,466","2,187","2,261","2,375","2,754","3,053","3,401", ,"1,466","2,056","2,137","2,255","2,656","2,956","3,304", ,104,149,150,150,194,194,194, ,2.83,3.00,2.58,3.80,4.88,7.60,7.78, ,7.57,7.80,6.04,8.18,9.16,13.58,13.77, ,492,490,424,601,602,981,"1,110", ,17.15,16.50,17.34,10.20,17.21,11.06,9.77, ,1.17,1.11,0.98,0.77,1.42,1.35,1.21, ,"21,948","29,711","29,907","29,907","38,826", , , 
206,206,078600,대주전자재료 *,"59,800/ +500","15,480,593/ 0","61,199",679,934,"1,029","1,164","1,545","1,957","2,471","3,290",40,30,37,27,90,239,346,520,7,-79,5,-7,53,181,252, ,"1,412","1,339","1,734","1,912","2,060","2,615","2,896", ,828,794,898,"1,091","1,188","1,554","1,577", ,585,545,836,822,872,"1,061","1,319", ,572,532,822,806,855,"1,043","1,301", ,66,73,76,76,77,77,77, ,0.51,-5.76,0.31,-0.38,2.64,7.74,9.15, ,1.30,-14.52,0.58,-1.11,6.12,18.39,21.76,33.05,61,-551,27,-59,331,"1,128","1,647","2,778",72.58,N/A,654.99,N/A,140.54,53.02,36.30,21.53,0.96,3.72,3.12,3.24,8.07,8.59,6.93, ,"13,259","14,551","14,551","14,551","15,388", , , 
207,207,054450,텔레칩스 *,"17,850/ -650","13,505,911/ 0","60,279","1,010","1,227","1,261","1,322","1,007","1,369","1,569","1,801",66,63,82,76,-85,102,126,160,105,15,92,83,-94,89,117,145,"1,141","1,232","1,379","1,557","1,660","1,812","2,099","2,317",337,412,409,528,736,791,981,"1,076",805,820,970,"1,030",924,"1,021","1,118","1,241",805,820,970,"1,030",924,"1,021","1,118","1,241",53,53,68,68,68,68,68,68,9.83,1.30,7.06,5.66,-5.85,5.13,5.98,6.57,13.94,1.90,10.30,8.32,-9.63,9.15,10.94,12.29,779,114,683,616,-697,659,866,"1,074",10.93,81.15,12.60,17.13,N/A,27.09,20.61,16.63,1.27,1.36,1.13,1.31,1.79,2.24,2.05,1.86,"13,506","13,506","13,506","13,506","13,506", , , 
208,208,078150,HB테크놀러지 *,"3,440/ -105","78,990,426/ 0","1,291,279","2,705","2,852","2,739","2,806","2,742", , , ,381,480,102,101,49, , , ,294,378,81,58,8, , , ,"2,007","2,002","2,460","2,861","2,814", , , ,792,441,715,"1,008",782, , , ,"1,215","1,561","1,746","1,853","2,033", , , ,"1,215","1,561","1,548","1,600","1,648", , , ,386,395,395,395,395, , , ,18.72,18.85,3.64,2.16,0.29, , , ,28.26,27.22,4.38,2.02,2.21, , , ,381,482,86,40,45, , , ,13.88,7.43,37.09,74.55,48.96, , , ,3.27,1.77,1.58,1.43,1.02, , , ,"77,158","78,990","78,990","78,990","78,990", , , 
209,209,067990,도이치모터스 *,"7,790/ -210","29,623,706/ 0",0,"6,734","9,502","10,583","12,087","14,511","17,553","19,431","19,150",-20,117,506,829,449,555,680,776,-26,43,347,563,152,317,438,554,"4,333","5,578","5,957","8,044","10,569","11,304","12,425","13,071","3,365","3,918","3,948","5,423","7,569","8,108","8,826","8,970",968,"1,660","2,009","2,621","3,000","3,196","3,599","4,101",656,"1,466","1,796","2,480","2,839","3,124","3,563","4,114",131,131,131,140,145,149,150,154,-0.63,0.86,6.01,8.04,1.63,2.90,3.69,4.34,-2.68,3.48,20.58,26.20,5.48,10.35,12.62,14.09,-61,138,"1,254","1,960",492,"1,042","1,425","1,825",N/A,40.86,4.03,3.85,15.06,7.48,5.47,4.27,1.50,0.99,0.73,0.87,0.76,0.72,0.64,0.55,"26,769","26,769","26,769","28,577","29,624", , , 
210,210,051360,토비스 *,"7,600/ -130","16,717,058/ 0","1,385,732","4,545","5,227","4,302","4,189","2,728", , , ,235,206,285,307,-56, , , ,162,130,197,221,-66, , , ,"2,887","2,642","2,930","2,812","2,810", , , ,"1,337",984,"1,156",871,968, , , ,"1,550","1,658","1,773","1,941","1,842", , , ,"1,551","1,658","1,773","1,940","1,841", , , ,84,84,84,84,84, , , ,6.25,4.69,7.06,7.69,-2.35, , , ,10.83,8.06,11.45,11.88,-3.39, , , ,974,773,"1,175","1,319",-383, , , ,8.70,10.17,5.70,7.14,N/A, , , ,0.89,0.78,0.60,0.77,0.66, , , ,"16,717","16,717","16,717","16,717","16,717", , , 
211,211,072520,제넨바이오 *,"1,875/ -15","201,224,716/ 0","319,834",66,182,70,119,118, , , ,-51,47,-24,-127,-119, , , ,-106,-152,-51,-467,-220, , , ,614,481,728,900,982, , , ,350,336,395,659,501, , , ,264,145,333,241,481, , , ,264,142,330,255,478, , , ,42,43,63,79,102, , , ,-16.96,-27.79,-8.44,-57.40,-23.36, , , ,-58.67,-74.78,-21.60,-154.82,-58.12, , , ,-261,-238,-65,-382,-139, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.87,3.38,2.72,5.78,5.88, , , ,"63,138","64,406","93,821","118,650","153,467", , , 
212,212,078130,국일제지 *,"5,420/ -60","127,617,473/ 0","20,000",404,440,487,839,"1,001", , , ,1,3,4,7,4, , , ,-3,18,-23,-383,-5, , , ,"1,020","1,067","1,137","1,255","1,273", , , ,468,490,580,815,581, , , ,552,577,557,440,692, , , ,552,577,557,440,692, , , ,116,116,116,123,126, , , ,-0.31,1.70,-2.05,-32.04,-0.38, , , ,-0.60,3.14,-3.98,-76.86,-0.84, , , ,-3,15,-19,-312,-4, , , ,N/A,51.26,N/A,N/A,N/A, , , ,1.18,1.57,2.47,16.74,9.49, , , ,"115,998","116,391","116,391","123,155","126,348", , , 
213,213,068790,DMS *,"8,550/ -230","24,573,061/ 0","10,524","2,488","2,687","2,987","1,962","2,269", , , ,334,166,303,227,338, , , ,361,39,152,172,405, , , ,"2,683","2,985","3,173","3,025","3,865", , , ,"1,366","1,633","1,658","1,365","1,429", , , ,"1,317","1,352","1,515","1,660","2,436", , , ,"1,317","1,352","1,515","1,660","2,275", , , ,113,115,115,115,123, , , ,14.44,1.36,4.93,5.56,11.76, , , ,32.40,2.91,10.61,10.87,20.64, , , ,"1,608",171,661,749,"1,653", , , ,5.76,39.38,6.94,7.31,5.25, , , ,1.59,1.14,0.70,0.74,0.93, , , ,"22,572","22,937","23,032","23,042","24,573", , , 
214,214,078940,코드네이처 *,"2,515/ -260","32,009,545/ 0","1,746,323",85,186,196,425,383, , , ,-17,-68,-20,15,-27, , , ,-145,-341,-140,-46,-32, , , ,706,451,360,412,423, , , ,354,405,317,221,235, , , ,352,46,44,191,188, , , ,352,46,44,191,188, , , ,150,164,224,151,160, , , ,-29.11,-58.88,-34.41,-11.83,-7.72, , , ,-62.91,-171.16,-310.37,-38.98,-17.01, , , ,"-1,462","-2,163",-645,-157,-107, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.54,5.24,13.22,4.76,3.74, , , ,"15,050","16,441","22,390","30,152","32,010", , , 
215,215,048870,시너지이노베이션 *,"5,160/ -160","79,383,788/ 0",0,156,342,420,546,689, , , ,-3,-12,36,12,114, , , ,106,-122,-22,42,-195, , , ,597,"1,061","1,220","1,473","1,583", , , ,458,776,514,546,579, , , ,139,284,706,927,"1,004", , , ,135,309,538,751,792, , , ,222,276,287,326,367, , , ,27.91,-14.75,-1.91,3.14,-12.75, , , ,완전잠식,-41.83,-3.20,5.20,-27.76, , , ,394,-169,-24,52,-292, , , ,6.04,N/A,N/A,41.49,N/A, , , ,7.84,3.59,2.19,1.87,3.40, , , ,"44,385","55,247","57,426","65,107","73,310", , , 
216,216,065350,신성델타테크 *,"18,800/ -350","27,483,948/ 0","500,000","3,946","4,648","4,371","4,488","4,931","7,502", , ,126,182,130,115,134,405, , ,10,124,40,53,89,312, , ,"3,388","3,345","3,304","3,487","4,115","4,783", , ,"2,382","2,164","2,096","2,149","2,494","2,873", , ,"1,006","1,181","1,208","1,338","1,621","1,910", , ,997,"1,168","1,169","1,282","1,440","1,721", , ,103,110,110,121,137,137, , ,0.30,3.68,1.21,1.56,2.34,7.00, , ,1.32,11.32,3.43,4.79,6.37,18.25, , ,66,581,182,252,315,"1,050", , ,47.13,9.74,18.70,13.89,33.61,17.91, , ,0.62,1.07,0.63,0.65,2.00,2.97, , ,"20,556","22,089","22,089","24,177","27,484", , , 
217,217,039340,한국경제TV *,"8,130/ -70","23,000,000/ 0","1,245,160",753,648,845,778,949, , , ,144,91,155,137,182, , , ,120,122,144,150,190, , , ,986,"1,192","1,285","1,464","1,745", , , ,153,247,196,245,363, , , ,832,946,"1,089","1,219","1,382", , , ,832,946,"1,089","1,219","1,382", , , ,115,115,115,115,115, , , ,12.39,11.24,11.64,10.92,11.86, , , ,15.40,13.77,14.16,13.01,14.63, , , ,524,532,627,653,827, , , ,7.90,7.14,6.20,7.22,6.87, , , ,1.10,0.90,0.81,0.88,0.93, , , ,"23,000","23,000","23,000","23,000","23,000", , , 
218,218,064260,다날 *,"6,860/ -210","68,949,040/ 0","1,393,038","1,335","1,729","1,817","1,912","2,294", , , ,52,173,60,109,150, , , ,-39,97,-29,228,124, , , ,"3,878","4,644","4,565","5,120","5,701", , , ,"2,447","2,871","2,961","3,122","3,365", , , ,"1,431","1,773","1,604","1,998","2,336", , , ,"1,505","1,794","1,674","1,957","2,322", , , ,212,245,272,309,345, , , ,-1.14,2.28,-0.63,4.71,2.29, , , ,-0.45,7.02,1.74,13.96,7.87, , , ,-12,196,51,410,244, , , ,N/A,24.60,69.56,7.71,19.79, , , ,1.62,1.59,1.18,0.95,1.37, , , ,"54,720","59,031","59,597","61,764","68,949", , , 
219,219,011080,형지I&C *,"1,370/ -20","38,955,668/ 0",110,"1,276","1,135","1,088","1,021",671, , , ,4,-88,-9,5,-53, , , ,-41,-259,-62,-1,-68, , , ,"1,075",760,681,637,496, , , ,550,494,472,411,339, , , ,525,265,209,226,158, , , ,525,265,209,226,158, , , ,195,195,195,195,195, , , ,-3.77,-28.27,-8.65,-0.13,-11.93, , , ,-8.11,-65.59,-26.25,-0.40,-35.22, , , ,-105,-666,-160,-2,-173, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.29,1.71,1.26,1.03,2.79, , , ,"38,956","38,956","38,956","38,956","38,956", , , 
220,220,050090,휘닉스소재 *,"1,160/ -35","79,138,942/ 0","60,000",430,381,109,94,101, , , ,12,-7,-8,2,-14, , , ,-34,-24,-29,-20,-44, , , ,519,441,336,443,446, , , ,229,133,57,170,166, , , ,291,308,279,273,280, , , ,291,308,279,273,280, , , ,325,346,346,346,396, , , ,-6.49,-5.04,-7.37,-5.05,-9.88, , , ,-13.44,-8.09,-9.75,-7.12,-15.87, , , ,-53,-35,-41,-28,-57, , , ,N/A,N/A,N/A,N/A,N/A, , , ,3.51,1.86,1.50,1.59,3.11, , , ,"64,968","69,139","69,139","69,139","79,139", , , 
221,221,029960,코엔텍 *,"9,090/ -10","50,000,000/ 0",0,551,613,722,711,708, , , ,155,186,293,284,310, , , ,147,161,245,241,255, , , ,"1,539","1,727","1,963","1,982","1,914", , , ,433,472,477,454,400, , , ,"1,106","1,256","1,487","1,528","1,514", , , ,"1,106","1,255","1,487","1,528","1,514", , , ,250,250,250,250,250, , , ,10.35,9.83,13.27,12.23,13.11, , , ,14.17,13.60,17.86,16.01,16.79, , , ,294,321,490,483,511, , , ,9.92,16.53,15.60,20.58,18.46, , , ,1.32,2.11,2.57,3.25,3.11, , , ,"50,000","50,000","50,000","50,000","50,000", , , 
222,222,057030,YBM넷 *,"9,040/ +410","16,312,697/ 0",0,662,609,626,601,526, , , ,23,11,10,26,-12, , , ,-82,-27,4,18,-16, , , ,906,792,773,757,764, , , ,434,361,353,336,360, , , ,472,431,421,421,404, , , ,473,431,421,421,404, , , ,82,82,82,82,82, , , ,-8.56,-3.18,0.47,2.33,-2.12, , , ,-14.82,-6.10,0.87,4.24,-3.91, , , ,-479,-169,23,109,-99, , , ,N/A,N/A,134.33,35.49,N/A, , , ,2.81,1.06,1.15,1.46,3.37, , , ,"16,313","16,313","16,313","16,313","16,313", , , 
223,223,065770,CS *,"5,010/ +15","19,411,130/ 0",0,485,433,587,322,430, , , ,-3,19,23,-9,4, , , ,-78,10,41,-5,2, , , ,549,502,325,272,283, , , ,352,313,100,54,63, , , ,197,189,226,218,220, , , ,197,189,226,218,220, , , ,94,94,94,94,94, , , ,-13.52,1.90,9.91,-1.80,0.64, , , ,-53.10,5.18,19.77,-2.34,0.82, , , ,-548,53,218,-28,9, , , ,N/A,33.98,8.62,N/A,261.62, , , ,2.07,1.80,1.57,2.40,2.12, , , ,"18,835","18,835","18,835","18,835","18,835", , , 
224,224,074430,아미노로직스 *,"2,965/ -25","87,826,844/ 0",0,164,168,184,190,177, , , ,8,11,42,-8,25, , , ,-37,5,80,-12,21, , , ,490,494,569,578,601, , , ,45,42,37,59,66, , , ,445,451,532,519,536, , , ,445,451,532,519,536, , , ,88,88,88,88,88, , , ,-7.19,1.10,15.05,-2.10,3.63, , , ,-8.06,1.21,16.26,-2.29,4.06, , , ,-43,6,91,-14,24, , , ,N/A,341.02,18.84,N/A,110.40, , , ,6.12,4.10,2.83,3.31,4.41, , , ,"87,827","87,827","87,827","87,827","87,827", , , 
225,225,066700,테라젠이텍스 *,"8,180/ -10","32,474,435/ 0","19,442","1,013","1,076","1,175","1,381","1,430", , , ,13,2,-39,37,-63, , , ,20,12,-100,440,-91, , , ,"1,410","1,454","1,747","2,415","5,349", , , ,619,518,849,962,"1,511", , , ,790,936,898,"1,453","3,837", , , ,721,869,809,"1,359","3,741", , , ,139,152,155,155,162, , , ,1.46,0.80,-6.22,21.13,-2.34, , , ,3.16,1.60,-12.18,40.27,-3.52, , , ,80,42,-332,"1,408",-277, , , ,72.80,260.15,N/A,5.95,N/A, , , ,2.20,3.75,3.89,1.89,0.89, , , ,"27,835","30,355","30,915","31,030","32,414", , , 
226,226,066900,디에이피 *,"4,260/ -115","22,744,503/ 0",0,"2,478","2,979","3,041","2,705","3,013", , , ,49,75,116,8,82, , , ,24,53,75,10,50, , , ,"2,390","2,299","2,194","2,258","2,235", , , ,"1,494","1,347","1,166","1,252","1,187", , , ,895,952,"1,029","1,006","1,047", , , ,895,952,"1,029","1,006","1,047", , , ,114,114,114,114,114, , , ,1.00,2.25,3.34,0.45,2.23, , , ,2.76,5.71,7.58,0.98,4.88, , , ,107,232,330,44,220, , , ,39.74,12.65,8.04,81.74,18.35, , , ,0.92,0.60,0.51,0.69,0.74, , , ,"22,745","22,745","22,745","22,745","22,745", , , 
227,227,078350,한양디지텍 *,"8,300/ -140","15,244,382/ 0","2,902",882,767,940,680,"1,597", , , ,5,-27,29,-79,69, , , ,-7,-22,9,-128,45, , , ,659,589,658,942,985, , , ,223,193,252,653,501, , , ,436,396,406,289,484, , , ,436,396,406,289,484, , , ,50,50,50,50,65, , , ,-0.97,-3.48,1.50,-15.98,4.70, , , ,-1.55,-5.23,2.34,-36.77,11.71, , , ,-69,-217,94,"-1,278",346, , , ,N/A,N/A,30.94,N/A,15.59, , , ,0.91,0.75,0.69,1.90,1.42, , , ,"10,000","10,000","10,000","10,000","13,065", , , 
228,228,075970,동국알앤에스 *,"5,380/ +180","18,400,000/ 0",0,945,952,"1,016","1,018",934, , , ,36,38,58,36,42, , , ,19,26,31,26,32, , , ,"1,252","1,266","1,237","1,256","1,263", , , ,490,500,460,466,457, , , ,762,766,777,790,806, , , ,720,727,739,748,763, , , ,184,184,184,184,184, , , ,1.48,2.06,2.44,2.07,2.52, , , ,2.54,3.49,3.96,2.99,3.93, , , ,98,137,158,121,161, , , ,30.33,17.29,14.76,20.13,20.22, , , ,0.76,0.60,0.58,0.60,0.79, , , ,"18,400","18,400","18,400","18,400","18,400", , , 
229,229,069540,라이트론 *,"5,420/ +0","26,061,956/ 0","1,101,095",415,440,379,"1,128",196, , , ,6,-10,-35,257,-189, , , ,5,-30,-395,34,-196, , , ,609,755,894,794,669, , , ,194,344,535,417,155, , , ,415,410,359,377,514, , , ,415,410,360,379,518, , , ,36,37,71,72,116, , , ,0.98,-4.46,-47.97,4.00,-26.78, , , ,1.54,-7.42,-102.48,9.77,-43.40, , , ,91,-412,"-3,078",252,"-1,067", , , ,76.04,N/A,N/A,21.49,N/A, , , ,1.17,0.93,3.10,1.75,2.16, , , ,"7,164","7,447","14,158","14,322","23,174", , , 
230,230,073190,듀오백 *,"3,735/ +20","11,968,040/ 0",0,325,389,327,318,441, , , ,-51,6,-29,-25,7, , , ,-55,13,-32,-30,7, , , ,381,393,341,326,345, , , ,62,58,37,53,66, , , ,319,335,303,273,279, , , ,319,334,303,274,280, , , ,60,60,60,60,60, , , ,-13.54,3.44,-8.73,-8.87,2.15, , , ,-16.12,4.05,-10.13,-9.87,2.65, , , ,-465,110,-270,-238,61, , , ,N/A,18.83,N/A,N/A,65.20, , , ,0.79,0.67,0.78,0.95,1.51, , , ,"11,968","11,968","11,968","11,968","11,968", , , 
231,231,054090,삼진엘앤디 *,"3,745/ -180","24,959,232/ 0","172,259","2,566","2,206","2,152","2,308","1,808", , , ,5,-38,76,38,22, , , ,-22,-127,17,5,-15, , , ,"1,980","1,622","1,711","1,704","1,590", , , ,992,734,789,778,728, , , ,988,888,921,926,861, , , ,981,884,917,923,858, , , ,114,125,125,125,125, , , ,-1.09,-7.06,1.04,0.27,-0.89, , , ,-2.13,-13.41,2.03,0.63,-1.67, , , ,-93,-531,73,23,-59, , , ,N/A,N/A,28.45,94.77,N/A, , , ,0.65,0.64,0.56,0.59,1.02, , , ,"22,863","24,959","24,959","24,959","24,959", , , 
232,232,041910,에스텍파마 *,"12,150/ -50","11,898,263/ 0","4,632",434,382,403,465,613, , , ,28,29,15,38,80, , , ,41,27,66,152,110, , , ,975,950,983,"1,164","1,231", , , ,200,126,91,137,118, , , ,774,824,893,"1,027","1,114", , , ,774,824,893,"1,027","1,114", , , ,57,59,59,59,59, , , ,4.39,2.83,6.82,14.18,9.15, , , ,5.55,3.41,7.68,15.86,10.23, , , ,365,233,554,"1,280",921, , , ,29.22,52.47,14.87,8.17,13.74, , , ,1.55,1.71,1.08,1.19,1.33, , , ,"11,435","11,776","11,898","11,898","11,898", , , 
233,233,039670,스포츠서울 *,"7,360/ +0","9,211,617/ 0","634,409",161,237,118,126,100, , , ,3,-76,-59,-56,-35, , , ,-5,-93,-405,-232,40, , , ,285,969,708,158,155, , , ,109,652,538,219,93, , , ,176,317,170,-60,62, , , ,175,317,170,-60,62, , , ,88,154,300,300,46, , , ,-1.93,-14.85,-48.28,-53.69,25.44, , , ,-3.26,-37.45,-166.14,-423.85,"4,308.40", , , ,-965,"-12,896","-25,876","-13,983",537, , , ,N/A,N/A,N/A,N/A,13.71, , , ,0.57,0.26,0.98,N/A,10.89, , , ,489,854,"1,663","1,663","9,211", , , 
234,234,067770,세진티에스 *,"7,050/ -590","8,396,593/ 0",500,326,228,209,212,327, , , ,-7,-24,-14,-3,46, , , ,-4,-25,-24,-21,42, , , ,479,442,416,409,446, , , ,34,26,23,34,33, , , ,445,416,393,375,413, , , ,445,416,393,375,413, , , ,42,42,42,42,42, , , ,-0.93,-5.34,-5.54,-5.11,9.91, , , ,-1.00,-5.71,-5.88,-5.49,10.75, , , ,-53,-293,-283,-251,504, , , ,N/A,N/A,N/A,N/A,12.10, , , ,0.65,0.55,0.57,0.68,1.23, , , ,"8,397","8,397","8,397","8,397","8,397", , , 
235,235,070590,한솔인티큐브 *,"3,190/ +0","13,879,521/ 0","217,045",771,463,637,590,526, , , ,47,-16,2,-10,-55, , , ,-14,42,-23,-9,17, , , ,640,503,411,408,418, , , ,407,226,159,171,156, , , ,233,277,252,237,262, , , ,233,277,252,237,262, , , ,69,69,69,69,69, , , ,-2.23,7.32,-5.05,-2.17,4.13, , , ,-5.92,16.38,-8.72,-3.64,6.84, , , ,-102,301,-166,-64,123, , , ,N/A,8.79,N/A,N/A,23.26, , , ,2.18,1.33,1.22,1.70,1.49, , , ,"13,880","13,880","13,880","13,880","13,880", , , 
